48587,Liadrin's Headpiece of Triumph,Helm
48912,Liadrin's Helm ,Helm
48629,Liadrin's Helm of Conquest,Helm
48619,Liadrin's Helm of Triumph,Helm
48925,Liadrin's Legguards ,Pants
48655,Liadrin's Legguards of Conquest,Pants
48648,Liadrin's Legguards of Triumph,Pants
48913,Liadrin's Legplates ,Pants
48628,Liadrin's Legplates of Conquest,Pants
48620,Liadrin's Legplates of Triumph,Pants
48926,Liadrin's Shoulderguards ,Shoulders
48656,Liadrin's Shoulderguards of Conquest,Shoulders
48647,Liadrin's Shoulderguards of Triumph,Shoulders
48914,Liadrin's Shoulderplates ,Shoulders
48627,Liadrin's Shoulderplates of Conquest,Shoulders
48621,Liadrin's Shoulderplates of Triumph,Shoulders
48906,Liadrin's Spaulders ,Shoulders
48595,Liadrin's Spaulders of Conquest,Shoulders
48585,Liadrin's Spaulders of Triumph,Shoulders
48905,Liadrin's Tunic ,Chest
48599,Liadrin's Tunic of Conquest,Chest
48589,Liadrin's Tunic of Triumph,Chest
62417,Liar's Handwraps,Gloves
50302,Liar's Tongue,Weapon
28776,Liar's Tongue Gloves,Gloves
58180,License to Slay,Trinket
50989,Lich Killer's Lanyard,Belt
51584,Lich Wrappings,Cloak
40336,Life and Death,Weapon
23058,Life Channeling Necklace,Neck
59216,Life Force Chargers,Boots
44662,Life-Binder's Locket,Neck
33483,Life-Step Belt,Belt
103809,Lifebane Bracers,Bracers
58483,Lifebound Alchemist Stone,Trinket
59334,Lifecycle Waistguard,Belt
94925,Lifedrainer's Sordid Grip,Gloves
45167,Lifeforge Breastplate,Chest
31329,Lifegiving Cloak,Cloak
19341,Lifegiving Gem,Trinket
85825,Lifekeeper's Gloves,Gloves
85827,Liferuned Leather Gloves,Gloves
45289,Lifespark Visage,Helm
833,Lifestone,Trinket
55063,Light Elementium Belt,Belt
55062,Light Elementium Chestguard,Chest
105779,Light Kindler Waistguard,Belt
86133,Light of the Cosmos,Trinket
29267,Light-Bearer's Faith Shield,OffHand
33587,Light-Blessed Bonds,Gloves
29049,Light-Collar of the Incarnate,Helm
29054,Light-Mantle of the Incarnate,Shoulders
29354,Light-Touched Stole of Altruism,Cloak
28771,Light's Justice,Weapon
47913,Lightbane Focus,OffHand
50052,Lightborn Spire,Weapon
34431,Lightbringer Bands,Bracers
34487,Lightbringer Belt,Belt
34561,Lightbringer Boots,Boots
34432,Lightbringer Bracers,Bracers
30990,Lightbringer Breastplate,Chest
30991,Lightbringer Chestguard,Chest
30992,Lightbringer Chestpiece,Chest
30987,Lightbringer Faceguard,Helm
30982,Lightbringer Gauntlets,Gloves
34485,Lightbringer Girdle,Belt
30983,Lightbringer Gloves,Gloves
30988,Lightbringer Greathelm,Helm
30993,Lightbringer Greaves,Pants
30985,Lightbringer Handguards,Gloves
30994,Lightbringer Leggings,Pants
30995,Lightbringer Legguards,Pants
30996,Lightbringer Pauldrons,Shoulders
30997,Lightbringer Shoulderbraces,Shoulders
30998,Lightbringer Shoulderguards,Shoulders
34560,Lightbringer Stompers,Boots
34559,Lightbringer Treads,Boots
34488,Lightbringer Waistguard,Belt
30989,Lightbringer War-Helm,Helm
34433,Lightbringer Wristguards,Bracers
30108,Lightfathom Scepter,Weapon
77161,Lightfinger Handwraps,Gloves
70157,Lightforged Elementium Hammer,Weapon
59121,Lightning Conductor Band,Ring
31330,Lightning Crown,Helm
95280,Lightning Emperor's Battleplate,Chest
95285,Lightning Emperor's Breastplate,Chest
95290,Lightning Emperor's Chestguard,Chest
95292,Lightning Emperor's Faceguard,Helm
95281,Lightning Emperor's Gauntlets,Gloves
95286,Lightning Emperor's Gloves,Gloves
95288,Lightning Emperor's Greaves,Pants
95291,Lightning Emperor's Handguards,Gloves
95287,Lightning Emperor's Headguard,Helm
95282,Lightning Emperor's Helmet,Helm
95293,Lightning Emperor's Legguards,Pants
95283,Lightning Emperor's Legplates,Pants
95289,Lightning Emperor's Mantle,Shoulders
95284,Lightning Emperor's Pauldrons,Shoulders
95294,Lightning Emperor's Shoulderguards,Shoulders
34355,Lightning Etched Specs,Helm
62434,Lightning Flash Pendant,Neck
45563,Lightning Grounded Boots,Boots
56536,Lightning Lash,Belt
98218,Lightning Pillar Breastplate,Chest
98220,Lightning Pillar Gauntlets,Gloves
98224,Lightning Pillar Girdle,Belt
98221,Lightning Pillar Helm,Helm
98222,Lightning Pillar Legplates,Pants
98223,Lightning Pillar Pauldrons,Shoulders
98219,Lightning Pillar Sabatons,Boots
98225,Lightning Pillar Vambraces,Bracers
86319,Lightning Prisoner's Boots,Boots
77221,Lightning Rod,Weapon
93115,Lightning Rod Breastplate,Chest
93113,Lightning Rod Drape,Cloak
93117,Lightning Rod Gauntlets,Gloves
93121,Lightning Rod Girdle,Belt
93118,Lightning Rod Helm,Helm
93119,Lightning Rod Legplates,Pants
93114,Lightning Rod Neck,Neck
93120,Lightning Rod Pauldrons,Shoulders
93116,Lightning Rod Sabatons,Boots
93123,Lightning Rod Seal,Ring
93122,Lightning Rod Vambraces,Bracers
94825,Lightning Snare,Weapon
95099,Lightning Strike Mantle,Shoulders
63496,Lightning Well Belt,Belt
63505,Lightning Well Legguards,Pants
60307,Lightning-Charged Gloves,Gloves
60303,Lightning-Charged Headguard,Helm
60305,Lightning-Charged Legguards,Pants
60306,Lightning-Charged Spaulders,Shoulders
60304,Lightning-Charged Tunic,Chest
94724,Lightning-Eye Hood,Helm
94530,Lightning-Imbued Chalice,Trinket
49900,Lightning-Infused Leggings,Pants
95011,Lightning-Walker Clawfeet,Boots
94737,Lightningweaver Gauntlets,Gloves
50328,Lightsworn Battleplate,Chest
50864,Lightsworn Chestguard,Chest
50862,Lightsworn Faceguard,Helm
50327,Lightsworn Gauntlets,Gloves
50868,Lightsworn Gloves,Gloves
50866,Lightsworn Greaves,Pants
50863,Lightsworn Handguards,Gloves
50867,Lightsworn Headpiece,Helm
50326,Lightsworn Helmet,Helm
50861,Lightsworn Legguards,Pants
50325,Lightsworn Legplates,Pants
50860,Lightsworn Shoulderguards,Shoulders
50324,Lightsworn Shoulderplates,Shoulders
50865,Lightsworn Spaulders,Shoulders
50869,Lightsworn Tunic,Chest
49892,Lightweave Leggings,Pants
59449,Lightweight Bio-Optic Killshades,Helm
77533,Lightweight Retinal Armor,Helm
37788,Limb Regeneration Bracers,Bracers
50063,Lingering Illness,Belt
50762,Linked Scourge Vertebrae,Belt
93336,Links of Bonded Blood,Belt
94802,Links of the Bifurcated Tongue,Belt
94819,Links of the Disintegrator,Belt
89067,Links of the Lucid,Neck
29238,Lion's Heart Girdle,Belt
46996,Lionhead Slasher,Weapon
28428,Lionheart Blade,Weapon
28429,Lionheart Champion,Weapon
94590,Lionheart Champion, Reborn,Weapon
28430,Lionheart Executioner,Weapon
94592,Lionheart Executioner, Reborn,Weapon
12640,Lionheart Helm,Helm
29508,Living Dragonscale Helm,Helm
32577,Living Earth Bindings,Bracers
32579,Living Earth Shoulders,Shoulders
45148,Living Flame,Trinket
40532,Living Ice Crystals,Trinket
32475,Living Replicator Specs,Helm
30664,Living Root of the Wildheart,Trinket
82977,Living Steel Breastplate,Chest
82978,Living Steel Gauntlets,Gloves
94767,Loa-Ridden Bracers,Bracers
23042,Loatheb's Reflection,Trinket
39257,Loatheb's Shadow,Trinket
51004,Lockjaw,Weapon
95217,Locksmasher Greaves,Boots
89092,Locust Swarm Legguards,Pants
50979,Logsplitters,Gloves
19360,Lok'amir il Romathis,Weapon
18715,Lok'delar, Stave of the Ancient Keepers,Weapon
20487,Lok'delar, Stave of the Ancient Keepers DEP,Weapon
31339,Lola's Eve,Ring
94999,Longdraw Chain Belt,Belt
95116,Longshot Forestcloak,Cloak
50970,Longstrider's Vest,Chest
47889,Looming Shadow Wraps,Gloves
33466,Loop of Cursed Bones,Neck
34362,Loop of Forged Power,Ring
45456,Loop of the Agile,Ring
49977,Loop of the Endless Labyrinth,Ring
44934,Loop of the Kirin Tor,Ring
95141,Loop of the Shado-Pan Assault,Ring
93245,Loop of the Shieldwall,Ring
47700,Loop of the Twin Val'kyr,Ring
95178,Lootraptor's Amulet,Neck
30018,Lord Sanguinar's Claim,Neck
86328,Loshan, Terror Incarnate,Weapon
69632,Lost Bag of Whammies,OffHand
40080,Lost Jewel,Ring
103882,Lost Necklace of the Mogu Empress,Neck
51791,Lost Pavise of the Blue Flight,OffHand
49791,Lost Reliquary Chestguard,Chest
95061,Lost Shoulders of Fire,Shoulders
95067,Lost Shoulders of Fluidity,Shoulders
95066,Lost Shoulders of Healing,Shoulders
48713,Lothar's Edge,Weapon
45498,Lotrafen, Spear of the Damned,Weapon
50196,Love's Prisoner,Neck
49783,Lucky Old Sun,Weapon
77320,Luminescent Bracers,Bracers
86184,Luminescent Firefly Wristguards,Bracers
28434,Lunar Crescent,Weapon
50183,Lungbreaker,Weapon
47114,Lupine Longstaff,Weapon
47327,Lurid Manifestation,Ring
30677,Lurker's Belt,Belt
30675,Lurker's Cord,Belt
30678,Lurker's Girdle,Belt
30676,Lurker's Grasp,Belt
70127,Lylagar Horn Ring,Ring
59347,Mace of Acrid Death,Weapon
47894,Mace of the Earthborn Chieftain,Weapon
69575,Mace of the Sacrificed,Weapon
21407,Mace of Unending Life,Weapon
32505,Madness of the Betrayer,Trinket
19621,Maelstrom's Wrath,Neck
22804,Maexxna's Fang,Weapon
39226,Maexxna's Femur,Weapon
50805,Mag'hari Chieftain's Staff,Weapon
105807,Magdalena's Murderous Crown,Helm
60339,Magma Plated Battleplate,Chest
60349,Magma Plated Chestguard,Chest
60351,Magma Plated Faceguard,Helm
60340,Magma Plated Gauntlets,Gloves
60350,Magma Plated Handguards,Gloves
60341,Magma Plated Helmet,Helm
60352,Magma Plated Legguards,Pants
60342,Magma Plated Legplates,Pants
60343,Magma Plated Pauldrons,Shoulders
60353,Magma Plated Shoulderguards,Shoulders
18824,Magma Tempered Boots,Boots
105759,Magmaplates of Jian Wu Xi Feng,Pants
86150,Magnetized Leggings,Pants
47549,Magni's Resolution,Cloak
32480,Magnified Moon Specs,Helm
40691,Magroth's Meditative Cincture,Belt
47328,Maiden's Adoration,Cloak
47225,Maiden's Favor,Cloak
37855,Mail Girdle of the Audient Earth,Belt
50177,Mail of Crimson Coins,Chest
30907,Mail of Fevered Pursuit,Chest
86160,Mail of Screaming Secrets,Chest
50971,Mail of the Geyser,Chest
95150,Mail of the Mosschopper,Chest
59462,Maimgor's Bite,OffHand
40430,Majestic Dragon Figurine,Trinket
93865,Majestic Ironfeather Breastplate,Chest
93864,Majestic Ironfeather Shoulders,Shoulders
47502,Majestic Silversmith Shoulderplates,Shoulders
71357,Majordomo's Chain of Office,Belt
19351,Maladath, Runed Blade of the Black Flight,Weapon
28768,Malchazeen,Weapon
97687,Malcontent's Belt,Belt
97644,Malcontent's Boots,Boots
97660,Malcontent's Cowl,Helm
97652,Malcontent's Gloves,Gloves
97668,Malcontent's Kilt,Pants
97679,Malcontent's Spaulders,Shoulders
97635,Malcontent's Vest,Chest
59463,Maldo's Sword Cane,Weapon
28654,Malefic Girdle,Belt
28796,Malefic Mask of the Shadows,Helm
59474,Malevolence,Weapon
50987,Malevolent Girdle,Belt
19405,Malfurion's Blessed Bulwark,Chest
48786,Malfurion's Cover ,Helm
48158,Malfurion's Cover of Conquest,Helm
48164,Malfurion's Cover of Triumph,Helm
48787,Malfurion's Gloves ,Gloves
48162,Malfurion's Gloves of Conquest,Gloves
48163,Malfurion's Gloves of Triumph,Gloves
48799,Malfurion's Handgrips ,Gloves
48213,Malfurion's Handgrips of Conquest,Gloves
48203,Malfurion's Handgrips of Triumph,Gloves
48774,Malfurion's Handguards ,Gloves
48132,Malfurion's Handguards of Conquest,Gloves
48133,Malfurion's Handguards of Triumph,Gloves
48800,Malfurion's Headguard ,Helm
48214,Malfurion's Headguard of Conquest,Helm
48204,Malfurion's Headguard of Triumph,Helm
48775,Malfurion's Headpiece ,Helm
48102,Malfurion's Headpiece of Conquest,Helm
48134,Malfurion's Headpiece of Triumph,Helm
48776,Malfurion's Leggings ,Pants
48130,Malfurion's Leggings of Conquest,Pants
48135,Malfurion's Leggings of Triumph,Pants
48801,Malfurion's Legguards ,Pants
48215,Malfurion's Legguards of Conquest,Pants
48205,Malfurion's Legguards of Triumph,Pants
48788,Malfurion's Mantle ,Shoulders
48161,Malfurion's Mantle of Conquest,Shoulders
48167,Malfurion's Mantle of Triumph,Shoulders
48803,Malfurion's Shoulderpads ,Shoulders
48217,Malfurion's Shoulderpads of Conquest,Shoulders
48207,Malfurion's Shoulderpads of Triumph,Shoulders
20600,Malfurion's Signet Ring,Ring
48778,Malfurion's Spaulders ,Shoulders
48131,Malfurion's Spaulders of Conquest,Shoulders
48137,Malfurion's Spaulders of Triumph,Shoulders
48789,Malfurion's Trousers ,Pants
48160,Malfurion's Trousers of Conquest,Pants
48165,Malfurion's Trousers of Triumph,Pants
45266,Malice,Weapon
22943,Malice Stone Pendant,Neck
20629,Malignant Footguards,Boots
17106,Malistar's Defender,OffHand
103879,Malkorok's Giant Stompers,Boots
103951,Malkorok's Skullcleaver,Weapon
103917,Malkorok's Tainted Dog Tags,Neck
45492,Malleable Steelweave Mantle,Shoulders
30058,Mallet of the Tides,Weapon
50230,Malykriss Vambraces,Bracers
33386,Man'kin'do's Belt,Belt
33497,Mana Attuned Band,Ring
19136,Mana Igniting Cord,Belt
32089,Mana-Binders Cowl,Helm
59451,Manacles of the Sleeping Beast,Bracers
18872,Manastorm Leggings,Pants
29368,Manasurge Pendant,Neck
24260,Manaweave Cloak,Cloak
62467,Mandala of Stirring Patterns,Trinket
70922,Mandible of Beth'tilac,Weapon
72860,Mandible of the Old Ones,OffHand
20038,Mandokir's Sting,Weapon
69625,Mandokir's Tribute,Weapon
72845,Mannoroth's Signet,Ring
21492,Manslayer of the Qiraji,Weapon
103911,Mantid Carapace Augments,Bracers
28743,Mantle of Abrahmis,Shoulders
31069,Mantle of Absolution,Shoulders
47713,Mantle of Catastrophic Emanation,Shoulders
98991,Mantle of Celestial Harmony,Shoulders
71343,Mantle of Closed Doors,Shoulders
32377,Mantle of Darkness,Shoulders
71267,Mantle of Desire,Cloak
40555,Mantle of Dissemination,Shoulders
71268,Mantle of Doubt,Cloak
76344,Mantle of Dying Light,Shoulders
43785,Mantle of Faith,Shoulders
72865,Mantle of False Virtue,Shoulders
45300,Mantle of Fiery Vengeance,Shoulders
71269,Mantle of Fury,Cloak
47210,Mantle of Gnarled Overgrowth,Shoulders
33489,Mantle of Ill Intent,Shoulders
47226,Mantle of Inconsolable Fear,Shoulders
103944,Mantle of Looming Darkness,Shoulders
29100,Mantle of Malorne,Shoulders
59337,Mantle of Nefarius,Shoulders
32587,Mantle of Nimble Thought,Shoulders
71270,Mantle of Patience,Cloak
21686,Mantle of Phrenic Power,Shoulders
16816,Mantle of Prophecy,Shoulders
76769,Mantle of Radiant Glory,Shoulders
47716,Mantle of Revered Mortality,Shoulders
59325,Mantle of Roaring Flames,Shoulders
46255,Mantle of Sanctification,Shoulders
99062,Mantle of Seven Sacred Seals,Shoulders
32080,Mantle of Shadowy Embrace,Shoulders
40063,Mantle of Shattered Kinship,Shoulders
49854,Mantle of Tattered Feathers,Shoulders
30154,Mantle of the Avatar,Shoulders
19370,Mantle of the Blackwing Cabal,Shoulders
85374,Mantle of the Burning Scroll,Shoulders
95264,Mantle of the Chromatic Hydra,Shoulders
71275,Mantle of the Cleansing Flame,Shoulders
40286,Mantle of the Corrupted,Shoulders
30215,Mantle of the Corruptor,Shoulders
21683,Mantle of the Desert Crusade,Shoulders
21684,Mantle of the Desert's Fury,Shoulders
30024,Mantle of the Elven Kings,Shoulders
40439,Mantle of the Eternal Sentinel,Shoulders
95299,Mantle of the Exorcist,Shoulders
39310,Mantle of the Extensive Mind,Shoulders
76339,Mantle of the Faceless Shroud,Shoulders
40351,Mantle of the Fatigued Sage,Shoulders
34194,Mantle of the Golden Forest,Shoulders
90153,Mantle of the Golden King,Shoulders
89340,Mantle of the Golden Sun,Shoulders
47707,Mantle of the Groundbreaker,Shoulders
95244,Mantle of the Haunted Forest,Shoulders
99045,Mantle of the Horned Nightmare,Shoulders
21453,Mantle of the Horusath,Shoulders
39719,Mantle of the Locusts,Shoulders
31054,Mantle of the Malefic,Shoulders
28726,Mantle of the Mind Flayer,Shoulders
21350,Mantle of the Oracle,Shoulders
45832,Mantle of the Preserver,Shoulders
60311,Mantle of the Raging Elements,Shoulders
99016,Mantle of the Shattered Vale,Shoulders
31059,Mantle of the Tempest,Shoulders
99018,Mantle of the Ternion Glory,Shoulders
95329,Mantle of the Thousandfold Hells,Shoulders
30085,Mantle of the Tireless Tracker,Shoulders
45514,Mantle of the Unknowing,Shoulders
95314,Mantle of the Witch Doctor,Shoulders
72825,Mantle of Time,Shoulders
30210,Mantle of Tirisfal,Shoulders
45253,Mantle of Wavering Calm,Shoulders
21665,Mantle of Wicked Revenge,Shoulders
99076,Mantle of Winged Triumph,Shoulders
95115,Many-Layered Scalecloak,Cloak
94762,Mar'li's Bloodstained Sandals,Boots
103764,Marco's Crackling Gloves,Gloves
47509,Mariel's Sorrow,Weapon
22732,Mark of C'Thun,Neck
40531,Mark of Norgannon,Trinket
47734,Mark of Supremacy,Trinket
23206,Mark of the Champion,Trinket
13143,Mark of the Dragon Lord,Ring
92783,Mark of the Hardened Grunt,Trinket
47243,Mark of the Relentless,Ring
45696,Mark of the Unyielding,Neck
90033,Marksman's Blade,Weapon
29152,Marksman's Bow,Weapon
49967,Marrowgar's Frigid Eye,Ring
50763,Marrowgar's Scratching Choker,Neck
47522,Marrowstrike,Weapon
95089,Martiean's Splitleaf Girdle,Belt
49828,Marwyn's Macabre Fingertips,Gloves
47691,Mask of Abundant Growth,Helm
47529,Mask of Distant Memory,Helm
33327,Mask of Introspection,Helm
47688,Mask of Lethal Intent,Helm
33972,Mask of Primal Power,Helm
69580,Mask of Restless Spirits,Helm
32087,Mask of the Deceiver,Helm
34404,Mask of the Fury Hunter,Helm
59221,Massacre Treads,Boots
39398,Massive Skeletal Ribcage,Chest
33540,Master Assassin Wristwraps,Bracers
19383,Master Dragonslayer's Medallion,Neck
19366,Master Dragonslayer's Orb,OffHand
19384,Master Dragonslayer's Ring,Ring
74035,Master Pit Fighter,Trinket
29357,Master Thief's Gloves,Gloves
44050,Mastercraft Kalu'ak Fishing Pole,Weapon
70164,Masterwork Elementium Deathblade,Weapon
70156,Masterwork Elementium Spellblade,Weapon
70105,Matoclaw's Band,Ring
39766,Matriarch's Spawn,OffHand
68994,Matrix Restabilizer,Trinket
94956,Matter-Swapped Legplates,Pants
22809,Maul of the Redeemed Crusader,Weapon
28801,Maulgar's Warhelm,Helm
77196,Maw of the Dragonlord,Weapon
34354,Mayhem Projection Goggles,Helm
29268,Mazthoril Honor Shield,OffHand
45108,Mechanist's Bindings,Bracers
32649,Medallion of Karabor,Neck
93257,Medallion of Mystifying Vapors,Trinket
17065,Medallion of Steadfast Might,Neck
37864,Medallion of the Alliance,Trinket
22659,Medallion of the Dawn,Neck
39470,Medallion of the Disgraced,Neck
37865,Medallion of the Horde,Trinket
29123,Medallion of the Lightbearer,Neck
94788,Megaera's Poisoned Fang,Weapon
94803,Megaera's Shining Eye,Neck
40591,Melancholy Sabatons,Boots
58485,Melodious Slippers,Boots
59490,Membrane of C'Thun,Helm
32496,Memento of Tyrande,Trinket
50424,Memory of Malygos,Ring
95145,Mender's Battletags,Neck
86383,Mender's Girdle of Endless Spring,Belt
28661,Mender's Heart-Ring,Ring
20631,Mendicant's Slippers,Boots
90595,Mending Necklace of the Golden Lotus,Neck
86084,Meng's Treads of Insanity,Boots
60258,Mercurial Cowl,Helm
60257,Mercurial Gloves,Gloves
60275,Mercurial Handwraps,Gloves
60256,Mercurial Hood,Helm
60255,Mercurial Leggings,Pants
60261,Mercurial Legwraps,Pants
60262,Mercurial Mantle,Shoulders
60253,Mercurial Shoulderwraps,Shoulders
47212,Mercy's Hold,Gloves
32269,Messenger of Fate,Weapon
94941,Metabolically Boosted Shoulderplates,Shoulders
45503,Metallic Loop of the Sufferer,Ring
46051,Meteorite Crystal,Trinket
70119,Meteorite Ring,Ring
39284,Miasma Mantle,Shoulders
103899,Miasmic Skullbelt,Belt
30905,Midnight Chestguard,Chest
22803,Midnight Haze,Weapon
30538,Midnight Legguards,Pants
50793,Midnight Sun,Weapon
50414,Might of Blight,Ring
21189,Might of Cenarius,Ring
22798,Might of Menethil,Weapon
45285,Might of the Leviathan,Neck
47320,Might of the Nerub,Cloak
50467,Might of the Ocean Serpent,Cloak
45993,Mimiron's Flight Goggles,Helm
45111,Mimiron's Inferno Couplings,Bracers
19339,Mind Quickening Gem,Trinket
89343,Mindbender Shoulders,Shoulders
20214,Mindfang,Weapon
90910,Mindfire Sollerets,Boots
89819,Mindshard Drape,Cloak
29918,Mindstorm Wristbands,Bracers
77252,Mindstrainer Treads,Boots
20632,Mindtear Band,Ring
103731,Minelayer's Padded Boots,Boots
88893,Minh's Beaten Bracers,Bracers
69762,Miniature Voodoo Mask,Trinket
66540,Miniature Winter Veil Tree,Weapon
39467,Minion Bracers,Bracers
49784,Minister's Number One Legplates,Pants
95503,Miracoran, the Vehement Chord,Weapon
62466,Mirror of Broken Images,Trinket
40684,Mirror of Truth,Trinket
69947,Mirrored Boots,Boots
53118,Misbegotten Belt,Belt
47193,Misery's End,Weapon
19375,Mish'undare, Circlet of the Mind Flayer,Helm
23221,Misplaced Servo Arm,Weapon
98189,Mist Splitter's Choker,Neck
98172,Mist Splitter's Cloak,Cloak
98190,Mist Splitter's Ring,Ring
89432,Mistfall Robes,Chest
63488,Mistral Circle,Ring
69831,Mistral Drape,Cloak
69827,Mistral Pendant,Neck
28730,Mithril Band of the Unscarred,Ring
28745,Mithril Chain of Heroism,Neck
49076,Mithril Pocketwatch,Trinket
71337,Mithril Stopwatch,Trinket
87572,Mithril Wristwatch,Trinket
49997,Mithrios, Bronzebeard's Legacy,Weapon
49837,Mitts of Burning Hail,Gloves
28521,Mitts of the Treemender,Gloves
45931,Mjolnir Runestone,Trinket
69843,Mobus's Dripping Halberd,Weapon
58199,Moccasins of Verdurous Glooms,Boots
98142,Modest Sandals,Boots
103768,Mogu Mindbender's Greaves,Boots
94826,Mogu Sportsman's Bow,Weapon
87542,Mogu'Dar, Blade of the Thousand Slaves,Weapon
93056,Mogubreaker Bindings,Bracers
93050,Mogubreaker Boots,Boots
93053,Mogubreaker Britches,Pants
93051,Mogubreaker Gloves,Gloves
93052,Mogubreaker Hood,Helm
93049,Mogubreaker Jerkin,Chest
93054,Mogubreaker Shoulders,Shoulders
93055,Mogubreaker Waistband,Belt
69590,Mojo-Mender's Gloves,Gloves
33286,Mojo-Mender's Mask,Helm
19163,Molten Belt,Belt
77238,Molten Blood Footpads,Boots
16983,Molten Helm,Helm
71323,Molten Scream,OffHand
59328,Molten Tantrum Boots,Boots
70736,Moltenfeather Leggings,Pants
30044,Monsoon Belt,Belt
86214,Monstrous Stompers,Boots
103853,Montak's Grips of Scorching Breath,Gloves
70113,Moon Blessed Band,Ring
33577,Moon-Walkers,Boots
28435,Mooncleaver,Weapon
94578,Mooncleaver, Reborn,Weapon
105772,Moonhee's Mean Vest,Chest
94981,Moonjade Necklace,Neck
47583,Moonshadow Armguards,Bracers
42103,Moonshroud Gloves,Gloves
70142,Moonwell Chalice,Trinket
70143,Moonwell Phial,Trinket
48695,Mor'kosh, the Bloodreaver,Weapon
77223,Morningstar of Heroic Will,Weapon
28528,Moroes' Lucky Pocket Watch,Trinket
67135,Morrie's Waywalker Wrap,Chest
47518,Mortalis,Weapon
105755,Moshne's Keen Kilt,Pants
77267,Mosswrought Shoulderguards,Shoulders
98216,Mountaineer's Belt,Belt
98217,Mountaineer's Bracers,Bracers
98212,Mountaineer's Gauntlets,Gloves
98211,Mountaineer's Greaves,Boots
98213,Mountaineer's Helm,Helm
98214,Mountaineer's Legguards,Pants
98215,Mountaineer's Spaulders,Shoulders
98210,Mountaineer's Vest,Chest
34346,Mounting Vengeance,Weapon
49839,Mourning Malice,Weapon
49831,Muddied Boots of Brill,Boots
50283,Mudslide Boots,Boots
50340,Muradin's Spyglass,Trinket
34214,Muramasa,Weapon
40368,Murder,Weapon
85828,Murderer's Gloves,Gloves
90433,Mushan Rider's Collar,Neck
93904,Musty Tome of the Lost,OffHand
77261,Mycosynth Wristguards,Bracers
2246,Myrmidon's Signet,Ring
32268,Myrmidon's Treads,Boots
61936,Mystical Coif of Elements,Helm
62025,Mystical Kilt of Elements,Pants
42951,Mystical Pauldrons of Elements,Shoulders
48683,Mystical Vest of Elements,Chest
47309,Mystifying Charm,OffHand
28790,Naaru Lightwarden's Band,Ring
95506,Nadagast's Exsanguinator,Weapon
32370,Nadina's Pendant of Purity,Neck
44310,Namlak's Supernumerary Sticker,Weapon
77098,Nanoprecise Cape,Cloak
19944,Nat Pagle's Fish Terminator,Weapon
88710,Nat's Hat,Helm
28770,Nathrezim Mindblade,Weapon
19344,Natural Alignment Crystal,Trinket
33530,Natural Life Leggings,Pants
32258,Naturalist's Preserving Cinch,Belt
32352,Naturewarden's Treads,Boots
102294,Nazgrim's Burnished Insignia,Trinket
103829,Nazgrim's Gutripper,Weapon
46046,Nebula Band,Ring
77090,Necklace of Black Dragon's Teeth,Neck
86177,Necklace of Congealed Weaknesses,Neck
29374,Necklace of Eternal Hope,Neck
103881,Necklace of Fading Light,Neck
71019,Necklace of Fetishes,Neck
90429,Necklace of Imbued Fury,Neck
23036,Necklace of Necropsy,Neck
21678,Necklace of Purity,Neck
71129,Necklace of Smoke Signals,Neck
59517,Necklace of Strife,Neck
40486,Necklace of the Glittering Chamber,Neck
95179,Necklace of the Hazillosaurus,Neck
29386,Necklace of the Juggernaut,Neck
95202,Necklace of the Terra-Cotta Archer,Neck
95203,Necklace of the Terra-Cotta Invoker,Neck
95204,Necklace of the Terra-Cotta Mender,Neck
95206,Necklace of the Terra-Cotta Protector,Neck
95205,Necklace of the Terra-Cotta Vanquisher,Neck
45262,Necklace of Unerring Mettle,Neck
39251,Necrogenic Belt,Belt
68982,Necromantic Focus,Trinket
49993,Necrophotic Greaves,Boots
76974,Necrotic Boneplate Breastplate,Chest
77008,Necrotic Boneplate Chestguard,Chest
77010,Necrotic Boneplate Faceguard,Helm
76975,Necrotic Boneplate Gauntlets,Gloves
76977,Necrotic Boneplate Greaves,Pants
77009,Necrotic Boneplate Handguards,Gloves
76976,Necrotic Boneplate Helmet,Helm
77011,Necrotic Boneplate Legguards,Pants
76978,Necrotic Boneplate Pauldrons,Shoulders
77012,Necrotic Boneplate Shoulderguards,Shoulders
50198,Needle-Encrusted Scorpion,Trinket
87646,Needlefang Throatripper,Weapon
19379,Neltharion's Tear,Trinket
16933,Nemesis Belt,Belt
47886,Nemesis Blade,Weapon
16927,Nemesis Boots,Boots
16934,Nemesis Bracers,Bracers
16928,Nemesis Gloves,Gloves
16930,Nemesis Leggings,Pants
70126,Nemesis Shell Band,Ring
16929,Nemesis Skullcap,Helm
49315,Nemesis Skullcover,Helm
16932,Nemesis Spaulders,Shoulders
21856,Neretzek, The Blood Drinker,Weapon
50413,Nerub'ar Stalker's Cord,Belt
23563,Nether Chain Shirt,Chest
29122,Nether Runner's Cowl,Helm
32252,Nether Shadow Tunic,Chest
29924,Netherbane,Weapon
29046,Netherblade Breeches,Pants
29045,Netherblade Chestpiece,Chest
29044,Netherblade Facemask,Helm
29048,Netherblade Gloves,Gloves
29047,Netherblade Shoulderpads,Shoulders
29511,Netherdrake Gloves,Gloves
29510,Netherdrake Helm,Helm
34615,Netherforce Chestplate,Chest
85995,Netherrealm Shoulderpads,Shoulders
28565,Nethershard Girdle,Belt
30318,Netherstrand Longbow,Weapon
